Hour,20Q,40Q,50Q,159Q,325Q,1L,2L,3L,RiverH,LakeH,10F,335F,10B,61B,10C,335C
413,1730.32757288611,854.655944904523,493.621524561132,4.59827335936937,-145.372495704092,151.844253540039,132.277114868164,157.751831054688,220,167,3853.98776770677,8184.93499415226,40.547430924561,92.8294369595212,1,0
414,1953.17781357075,1031.84930350109,687.891150649089,18.1915518248378,-150.250644193489,150.602996826172,130.150360107422,157.087921142578,220,167,4285.19121165976,8516.24781443103,38.1310920582409,95.5865597271004,1,0
415,1564.88924001019,628.423127775455,451.589592901246,12.6093588495305,-114.456727405881,149.17529296875,127.348731994629,156.34521484375,220,167,4174.79117118956,8333.78284990464,37.8836507190253,96.2130595095585,1,0
416,-3104.13475517693,-969.897968658624,2.94663671631528,-41.5217566217011,-34.3766261863457,149.39501953125,125.76383972168,156.960494995117,220,167,3880.10025854084,13113.4824885895,43.0955610021604,134.023604397764,1,1
417,-3518.82616750438,-1231.13040811236,-279.303692743834,-66.0764325224004,-0.505028351541538,150.787933349609,125.678062438965,158.122192382812,220,167,3571.74385276073,13927.8730498571,38.2448275033187,133.31701603837,1,1
418,-870.74697405738,-820.48127938697,-413.906630981664,-12.1199058166879,48.5731032318195,151.499404907227,126.291625976562,158.112487792969,220,167,3620.66848101425,7906.6558137793,40.0534103433288,91.8218477772764,1,0
419,-2028.02605498744,-1183.60259628537,-674.095606481601,-28.3068899336057,62.3109484539909,152.706787109375,127.874855041504,158.434265136719,220,167,3741.73766549841,7804.63526262207,45.8103959230333,93.7359837634022,1,0
420,-2385.40822432223,-1242.76380994825,-697.547652968702,-49.3197794248217,72.2213418887613,154.326919555664,130.563201904297,159.155944824219,220,167,3436.47883061288,7648.13416216877,40.6289561007073,95.8206021310115,1,0
421,-2716.744596576,-1196.21690039334,-635.131152963143,-63.3751401896789,65.4629777126764,156.003036499023,133.304550170898,160.054306030273,220,167,3458.43552492027,7525.14438745916,41.2160243820793,91.5225156895374,1,0
422,-2571.39834506593,-1031.35672411647,-614.774195331933,-59.1109313585374,58.6248451598886,157.655502319336,135.90901184082,161.035659790039,220,167,3219.8395616759,7136.64328631362,43.4977617137645,91.8879763547538,1,0
423,333.947378888455,849.898080847307,-266.126247220337,8.57012451505605,-143.486179713874,159.152481079102,138.453018188477,161.983352661133,220,167,0,8256.18594459689,-5.01313798773679,95.5511467723318,0,0
424,1261.9439284649,948.700257108065,47.9861513946008,12.0750146686222,-158.590182430457,157.952651977539,139.538330078125,161.836990356445,220,167,0,7356.37497183912,-7.88600886904277,100.433768483234,0,0
425,2173.66267982519,1168.08205595672,420.165642676849,30.8273826220347,-186.729828939473,156.586715698242,139.260131835938,161.363021850586,220,167,0,7931.05328253826,-7.77181031121645,94.457293045378,0,0
426,3506.77947678381,1589.3325881216,759.634404335899,41.7906174153184,-214.502579700105,154.944854736328,137.499038696289,160.589950561523,220,167,0,8626.56621521109,-20.8062156912845,97.5487750435098,0,0
427,3435.38221005223,1602.82876410156,800.612053930193,38.4295660852589,-215.183144633488,152.672241210938,134.347854614258,159.28303527832,220,167,0,8458.42281457996,-19.4166985433748,96.6087565621768,0,0
428,2762.38412866756,1168.19536301748,437.888194019821,40.5861301332317,-191.784388989077,150.465362548828,131.132583618164,157.927062988281,220,167,0,8140.04376541604,-12.3223278930245,91.9606589887696,0,0
429,-2074.42343288689,-41.4083226230552,31.6060401452704,-4.62602306851764,-154.796710861268,148.905532836914,129.347961425781,156.982559204102,220,167,0,13707.1484970004,-10.2622715039926,132.298520130713,0,1
430,-2516.18783042177,-774.352701547871,-209.96445401685,-31.5933660869431,-111.494951998493,149.075531005859,129.261138916016,157.757675170898,220,167,0,13627.5598493985,-9.03338663503711,130.24914637923,0,1
431,-3419.22498380709,-1232.6229027334,-434.309686391836,-51.4415117629777,-72.5522743656821,150.164855957031,130.011596679688,158.736450195312,220,167,0,13559.4763015554,0.479196179141483,131.673151355243,0,1
432,-542.231661442056,-762.56632689845,-483.948135575711,15.2074196488606,-59.4651955074157,151.299087524414,131.468643188477,159.212265014648,220,167,0,8034.77402421617,-0.128054829173006,94.7603338663266,0,0
433,-2935.16712058482,-1537.48775563823,-678.362657828002,-89.3631486582708,84.7381957407063,152.433441162109,133.535278320312,159.425735473633,220,167,3047.82383908031,8409.24170511913,38.7221261403519,94.0310590596322,1,0
434,-2365.34333134087,-1418.37034076972,-539.77294524134,-59.4211067501706,66.0906310712087,154.703186035156,136.360885620117,160.532699584961,220,167,3169.02185408033,8505.30419390149,44.2599210870083,94.9032367427507,1,0
435,-1899.3003552549,-1059.9942168244,-430.121428479149,-39.7757600186592,46.8057216343709,156.596282958984,138.709762573242,161.479080200195,220,167,3306.81958891631,7714.11323515652,41.7386523618685,95.4596117097224,1,0
436,-1059.15351087391,-553.035814499731,-229.32825649896,-17.2894053576184,33.7051312204851,158.054229736328,140.370315551758,162.207122802734,220,167,3303.98646326371,7926.14866029808,33.4510763275073,97.7284984794116,1,0
437,-198.270817141614,489.067388129168,142.689891806843,-8.51972243633394,-81.5055777285326,158.779800415039,141.283660888672,162.610336303711,220,167,3764.09720470331,8473.37303744645,39.9943019617648,101.229220600033,1,0
438,839.830098247315,826.81488805416,551.551112371011,5.92305932609536,-118.938014413729,158.182067871094,140.767288208008,162.723175048828,220,167,3557.76314290854,7011.03069093133,38.7273897561841,91.8028666489818,1,0
439,293.996358529498,385.81068409439,278.616372858589,1.53121261386767,-96.5292879806952,157.077209472656,138.645645141602,162.434646606445,220,167,3854.7790758739,7839.86996086877,44.4255178830353,92.1991923483091,1,0
440,-327.049627794894,-460.58011835472,-37.1403749455059,-4.0470321376985,-23.4322618237216,156.545822143555,137.416656494141,162.28010559082,220,167,3613.06149262754,7961.41573324993,40.151503879732,89.2281264759845,1,0
441,-1255.26467637562,-741.579354190352,-312.98935805459,-17.531454820919,22.6464433263345,157.163803100586,137.562438964844,162.408355712891,220,167,3550.03492323586,7529.62775783264,40.8341438412072,97.52411344467,1,0
442,-1614.00296392674,-875.158174272869,-453.221130797056,-29.9495817971728,52.4039296796217,158.233047485352,138.776153564453,162.834182739258,220,167,3584.73850039672,7802.66666311413,36.9137947058175,94.0886893586126,1,0
443,-2001.00524425008,-892.852090156846,-470.790340055792,-33.4057642429055,46.6236452967025,159.518157958984,140.392440795898,163.444793701172,220,167,3505.89725844297,6943.45901762295,40.3672168844726,85.8039315586488,1,0
444,-1629.54329283138,-658.495954183752,-312.879079022657,-24.3337435295252,39.9458894160438,160.842193603516,142.332962036133,164.154296875,220,167,3403.45268586455,7153.24704332376,40.7261918893123,98.4142338072904,1,0
445,-1489.7217829992,-387.165885125228,-209.961083780737,-21.2965848330804,22.3882436151316,161.832946777344,143.740921020508,164.777816772461,220,167,3725.22477916838,7603.15512952481,41.635072269804,96.1132953814554,1,0
446,-769.41886496763,246.314558911921,-41.5218042361912,-7.94930525469557,-55.4452295309363,162.452743530273,144.593688964844,165.287872314453,220,167,3542.2956794158,7639.79654814533,45.3065738653163,97.5395065774465,1,0
447,2886.92148256209,1479.79160074506,453.364476603694,34.1515417357359,-199.921172002857,162.177993774414,144.961761474609,165.589828491211,220,167,0,8360.2623007951,-11.400650991355,96.1615515164103,0,0
448,2571.06853275786,1414.88074715382,407.166021256852,40.7074808315194,-188.54904661408,160.096817016602,143.176895141602,164.533828735352,220,167,0,7241.22240500689,-6.30036510305917,91.213322207983,0,0
449,3426.57995571017,1658.65847369327,730.072740192633,43.5767658930506,-227.798741631879,158.207458496094,141.387817382812,163.549026489258,220,167,0,7757.14764498937,-18.7382610158671,89.5103089049961,0,0
450,4635.72587537843,2117.70086608886,1038.54164948001,51.0602142371002,-245.255698252154,155.953384399414,138.302322387695,162.267929077148,220,167,0,7658.15019691926,-19.9102762297233,90.2977735870775,0,0
451,5277.50544819065,2208.89041890191,1222.16384500056,44.8365975516858,-271.222576398871,153.106674194336,134.016510009766,160.519378662109,220,167,0,8802.74662514382,-27.8505387543088,91.7994346403026,0,0
452,4620.69598171893,1935.45492460434,886.204438048595,42.4297388692198,-239.734669080179,149.967910766602,129.007095336914,158.504699707031,220,167,0,8682.9378583328,-20.188125091072,90.6424832249577,0,0
453,-621.074973522423,604.946051935841,279.078306462114,16.8023979651661,-204.723148824665,147.933547973633,125.764678955078,157.680587768555,220,167,0,13283.5255479635,-16.0322801413146,131.180122358991,0,1
454,-1115.6940271156,-46.3932413433924,47.7494464278424,16.9340207799486,-152.446454579981,147.041900634766,124.653366088867,157.95915222168,220,167,0,13072.5992693207,-10.8886176034594,129.414342457248,0,1
455,-2300.36789671911,-881.533507186115,-293.664605286776,-8.09450176362769,-102.345509981233,147.220291137695,124.45198059082,158.402618408203,220,167,0,13412.5094932493,-8.93153695268756,135.378442690376,0,1
456,-3259.96936498213,-1339.90130170081,-501.711069318741,-49.4455337716563,-60.5560325734683,148.492126464844,125.701850891113,159.243988037109,220,167,0,12964.1791581895,-0.557551661853836,130.722352794902,0,1
457,-5685.28745397478,-2412.30594310104,-854.823583811168,-244.139354716506,97.1993592988892,150.377838134766,127.696014404297,160.454132080078,220,167,3059.66571071982,12871.0493703958,41.8819403279467,132.622546681071,1,1
458,-1471.17868132244,-1367.35507984044,-622.442563576917,-20.8254127715581,60.6091243588303,152.866729736328,130.65104675293,161.459823608398,220,167,3602.64595514404,6779.0221340364,44.5252286321461,89.5158284121254,1,0
459,-1699.19653107748,-1345.8468022864,-578.664876574175,-27.1859132788201,70.6765744802751,154.829284667969,133.153900146484,162.10075378418,220,167,3709.88665709671,8285.71446695671,43.6314533257212,94.4918542497157,1,0
460,-1375.71227087699,-1008.52164424722,-512.18172481438,-13.0141939570268,52.7638027097608,156.66716003418,135.606552124023,162.784896850586,220,167,3449.15001185891,7870.33718119046,43.9531703295249,96.1425532518034,1,0
461,-286.764523947653,-202.78634949592,-65.95651580958,-5.20905237111744,-39.9563582099592,158.096328735352,137.686859130859,163.316070556641,220,167,3865.68403859712,7778.99280451961,42.2608614762096,93.7287457221906,1,0
462,1030.93702068817,700.376304398025,419.101096784134,3.74350386396409,-123.8481380247,158.348495483398,138.080459594727,163.417465209961,220,167,3674.00621853008,8376.66550122616,36.3623471364837,91.3408604933674,1,0
463,501.725112817726,345.441016389455,226.796700467545,9.19999366233727,-83.467691880471,157.325210571289,136.413391113281,163.077133178711,220,167,3324.93675002825,7298.9334211759,42.7152367445278,96.2552191486582,1,0
464,-56.8669382508955,-423.761130681889,-91.3280392656859,-5.16709023288906,-21.0643647012851,156.851287841797,135.57780456543,162.869812011719,220,167,3551.24892892808,7250.82433448761,41.0748854054977,94.7656695332946,1,0
465,-173.954182477604,-182.888884893797,-130.859607223464,-2.84160451434265,-28.9231450321699,157.463165283203,135.939529418945,162.923187255859,220,167,3458.40025641022,7902.8284072162,35.6909581773728,98.1073919408489,1,0
466,-771.081921997525,-536.215154371892,-225.777083450154,-3.54326395263596,36.4095586035048,157.90283203125,136.497055053711,162.963928222656,220,167,3531.61744557179,7230.30006437333,37.7563834569801,90.9891668138397,1,0
467,-995.84044664998,-567.152528596318,-372.058548561401,-12.8873299335616,27.3480219021737,158.676254272461,137.461776733398,163.197723388672,220,167,3678.70891896076,8154.47312297592,35.8279398572822,89.3585317573721,1,0
468,-1286.97480195589,-582.091581846237,-363.235337830953,-14.9037652813556,41.7648979250439,159.562805175781,138.930816650391,163.568954467773,220,167,3464.01546939911,8240.47671512201,39.0136669557611,89.9487984766128,1,0
469,-1133.34876988016,-459.353749463923,-317.933906577908,-19.2988921955656,32.8199982536914,160.46501159668,140.337051391602,164.056518554688,220,167,3503.49224980723,7951.33944222047,40.250621557393,98.3379353497348,1,0
470,-983.354128826205,-272.317014186509,-245.851052480909,-12.1991002089332,-28.0403464179752,161.182495117188,141.437362670898,164.525207519531,220,167,3329.96630425823,7097.83759238056,41.1827038063946,93.6990235234427,1,0
471,1825.20852760915,1148.1033724491,99.6536681677405,20.7493143573337,-170.454523718269,161.528732299805,142.350433349609,164.87858581543,220,167,0,7368.30631765368,-5.65146561991042,92.9520537145172,0,0
472,2268.99387501555,1213.09383046622,302.91030297116,22.8911790591773,-179.019231465486,159.842636108398,141.915817260742,164.134765625,220,167,0,7124.08566118007,-6.36768833571296,96.9799705260177,0,0
473,2867.4427381363,1390.33253498195,558.580157221394,35.2702548774331,-205.763382538392,158.139297485352,140.62109375,163.307250976562,220,167,0,7459.65523507367,-5.20443915781016,92.7266313307589,0,0
474,3937.4324440484,1687.26314099028,846.238902424102,44.9575671703478,-222.854767306464,156.166137695312,138.232879638672,162.227935791016,220,167,0,8521.90146275804,-12.9267609354034,93.8463652963012,0,0
475,3667.26449207698,1599.90828003674,813.206475447251,33.800368039497,-218.456913804785,153.796081542969,134.904113769531,160.799453735352,220,167,0,7782.02051166096,-12.6129262022642,95.2535288575128,0,0
476,3531.5136952269,1352.25995096946,578.292167047328,30.2005104931568,-205.212036335262,151.530258178711,131.628479003906,159.353302001953,220,167,0,8251.46727208251,-16.0146851406724,99.3674263878825,0,0
477,3070.25403697523,1172.88564825416,388.41914649954,32.4494681672829,-198.507366900381,149.589736938477,129.291915893555,158.011215209961,220,167,0,8396.17217071297,-14.3234108630615,95.4316973597242,0,0
478,-1220.47183003728,338.931501638129,234.597670802968,2.98850344880283,-168.559084031773,148.44465637207,128.017837524414,157.863327026367,220,167,0,13048.2790718069,-10.8043475076191,132.719959733874,0,1
479,-1477.27375104196,-239.862724339634,27.2391690090588,6.93305011232829,-148.422906459741,147.992889404297,127.12939453125,158.325805664062,220,167,0,13285.1968805111,-8.16718772061974,131.785003787369,0,1
480,-2101.11155562506,-725.630296875763,-159.995208327359,-8.81740760605521,-126.943667755495,148.31901550293,126.921829223633,158.877014160156,220,167,0,13385.8066896944,-10.1200674099967,130.186313477905,0,1
481,-4515.1470261156,-1890.45873378202,-536.671240324457,-128.335641174893,78.2666955530722,149.396942138672,127.519004821777,159.692108154297,220,167,3345.2290113147,13118.8932773158,47.1189001188814,132.699549821444,1,1
482,-698.180077485807,-1082.12888204906,-405.407173324934,1.16108853316087,45.1434580270623,151.719573974609,129.432434082031,160.73698425293,220,167,3269.48284618869,7445.22763862185,39.2480468160362,90.7682941525952,1,0
483,-546.709100783033,-913.201434824588,-329.39954601424,-12.6346656420625,42.469557944665,153.346252441406,131.123779296875,161.008117675781,220,167,3544.7991206707,6648.32436622934,40.1832003032999,96.0120703541434,1,0
484,-215.302983368345,-627.649748556047,-280.503454336867,0.430979984071714,27.0587933176099,154.643402099609,132.502334594727,161.197769165039,220,167,3573.70559967982,7972.12501024038,38.5699323860069,98.5142631779318,1,0
485,448.570414265855,255.464946336906,43.9604792023385,-0.174576302017075,-99.1950152374205,155.471878051758,133.620452880859,161.250198364258,220,167,3560.8659306882,7790.87905825299,39.2051205349531,90.7783323909011,1,0
486,1350.19741681899,709.964951988782,417.274597597309,8.04543164699688,-123.838404685495,155.124359130859,133.440475463867,161.091934204102,220,167,3423.84028929543,8207.1617443962,38.4296994770989,91.6460180089654,1,0
487,831.938752791751,287.157041345373,171.501396638788,8.92138173179762,-87.136683786859,154.116317749023,131.773742675781,160.645156860352,220,167,3869.45503208843,8190.37518661792,39.1858952276823,93.4748703119311,1,0
488,257.626703023012,-345.315243213051,-1.57505502204116,8.99978207898847,-32.1682885180161,153.682601928711,130.974716186523,160.336502075195,220,167,3531.84717419537,7767.9684531109,38.5787611812093,95.2243853240433,1,0
489,99.2297844120722,-403.036226448197,-155.641736083271,4.92222187247691,-34.2675894833836,154.140014648438,130.965103149414,160.217926025391,220,167,3829.03089504205,8305.21350298496,42.1951905306027,95.6543617728364,1,0
490,-502.851192147377,-662.151871147486,-246.284738025321,-7.8854474547725,29.6046894640308,154.637191772461,131.636779785156,160.204711914062,220,167,3364.66018923767,7515.20521981207,39.1042471152167,90.9888502579111,1,0
491,-1038.95103516093,-693.532709338923,-389.714645060271,-14.4059986716353,43.3577770806691,155.459075927734,132.690521240234,160.422149658203,220,167,3419.2463281253,8097.68132526159,35.5110918047838,91.9870636337854,1,0
492,-1664.51674522027,-857.613720711708,-460.260861793117,-27.2992720818656,46.0220343926121,156.483123779297,134.385452270508,160.841156005859,220,167,3345.93167987196,7399.36685331164,46.1484038868362,94.2938546398033,1,0
493,-2015.81525630164,-908.795375588258,-469.477177964104,-30.6934485631658,51.2119704872073,157.64826965332,136.273803710938,161.44758605957,220,167,3501.7413370099,8069.2648128686,38.1230285216937,94.6932539797834,1,0
494,-2099.49269386542,-876.780434002816,-531.056333070463,-32.6337365300801,44.4431605829364,158.914566040039,138.239486694336,162.200531005859,220,167,3365.40711399521,7963.1747819308,35.0004640807245,93.5689236275646,1,0
495,113.903844483098,696.379061625638,-299.736950096947,3.16086866738298,-140.704692452741,160.132476806641,140.388824462891,162.979110717773,220,167,0,7554.4981004344,0.91314448493871,94.6287742377817,0,0
496,321.377115316276,706.02920739619,-128.260842849849,15.7508827339379,-134.210847815142,159.023834228516,141.534423828125,162.89079284668,220,167,0,7484.57562043567,-3.29836234725336,96.5291094484652,0,0
497,1038.0082765197,655.690490141999,149.308573837475,20.053026091101,-151.530801033461,158.067825317383,142.058059692383,162.751037597656,220,167,0,7581.619210846,-7.31268910330871,88.0684777083713,0,0
498,1787.97790914555,832.476348603684,428.954357244703,20.7754445125271,-163.662716658084,157.02766418457,141.50732421875,162.392776489258,220,167,0,8397.74640616528,-9.81306551291749,86.315910590919,0,0
499,2159.16382763001,882.560792515941,481.590335210971,24.4816274367474,-169.827931606415,155.687301635742,139.899063110352,161.690246582031,220,167,0,8889.51016678698,-13.4488944828171,95.1834788338511,0,0
500,2065.15756654275,811.426476294616,343.514072663372,17.3860981818655,-166.23797344521,154.317367553711,137.863143920898,160.879409790039,220,167,0,7074.20925067279,-7.72679958067374,95.2568422204351,0,0
501,1891.5614427176,738.609712039703,189.142817237995,19.3949395456449,-152.739605594725,153.108596801758,136.497451782227,160.074127197266,220,167,0,8391.14813537799,-3.07357386499083,90.4068423798844,0,0
502,1100.40413955993,433.216646138739,78.3854842086082,14.9479441488583,-145.017602944877,152.095001220703,135.721466064453,159.366256713867,220,167,0,7738.98905148391,-7.13481111371322,96.6698156476567,0,0
503,964.640830158966,38.5274540211669,-60.806299338641,14.844453584592,-127.54958291672,151.503524780273,135.414093017578,158.804794311523,220,167,0,8394.63028001373,-8.47916282481341,89.9207006064052,0,0
504,2621.43022966068,1032.18172389309,499.137037094295,33.3292999465389,-177.71201951452,151.449142456055,135.731307983398,158.442977905273,220,167,0,8285.51425295232,-6.60203700702199,93.3111094823016,0,0
