Hour,20Q,40Q,50Q,215Q,247Q,191Q,271Q,161Q,1L,2L,3L,RiverH,LakeH,10F,335F,10B,61B,10C,335C
335,280.277085476601,-327.384271400355,-214.591685675754,-500.104620825283,324.059712497835,-1345.14735220311,-47.0708469032138,-63.4614336251017,157.105163574219,142.770767211914,163.826843261719,220,167,0,7928.10700751843,-1.25392347899834,87.5155036996225,0,0
336,-719.202950822198,-666.129649862405,-344.800699092258,-349.29124785487,283.353635953843,-1392.79049501418,-85.1836255061526,-41.589295919849,157.606964111328,143.597579956055,163.686096191406,220,167,0,7881.0088028966,2.84032924917733,92.2300643142941,0,0
337,-2865.15722582413,-1397.53700252692,-569.798071415254,323.511324398781,227.864197523734,-1453.63798776466,-118.299688131104,-144.79775110896,158.586853027344,145.078262329102,164.015426635742,220,167,3230.5222243355,7754.42630936051,41.3528599239498,89.2583942481822,1,0
338,-2600.34264875286,-1281.8041414811,-460.407838181957,285.153373499929,260.363883286186,-1165.03355464038,-108.699548680542,-141.004617131665,160.687133789062,147.345077514648,165.139297485352,220,167,3298.84736148178,7173.46723854332,41.2840711116403,94.96120563248,1,0
339,-2190.22466655262,-943.436539442801,-285.365582776565,260.303907395754,297.140067768102,-1060.62000517711,-81.5097930646005,-124.408458860305,162.517913818359,149.320449829102,166.165298461914,220,167,3399.45293883396,6771.25164045716,35.2281213486071,95.8194330732423,1,0
340,-1565.10179229977,-588.076744523903,-190.115693845202,179.373320466221,338.912812496298,-854.079058715916,-40.045895128163,-117.978223510123,163.928482055664,150.625427246094,166.978164672852,220,167,3372.46630790354,7725.85240283645,45.1188223871995,91.1938805405983,1,0
341,-662.058181942667,382.363365918408,205.842103404678,-188.97205627169,446.934372942266,-515.612461865986,46.7329524502234,-100.168006697358,164.720657348633,151.344390869141,167.518157958984,220,167,3505.32277084322,7455.0345404799,42.8477858712694,93.8366662970808,1,0
342,-220.584522435797,574.330215046423,422.803496245853,-268.86092368519,565.275145206307,-671.554236148311,105.571570001914,-95.9927032372659,164.181747436523,150.502136230469,167.769989013672,220,167,3223.02244730813,7610.81476202875,43.0174180480837,94.3538645369152,1,0
343,-396.878302630532,-16.9206012269538,195.493281108465,-135.227572212212,506.486752760759,-924.009447060612,55.8222374353435,-76.2218325209629,163.351089477539,148.676223754883,167.811920166016,220,167,3350.87897799141,7448.20632381385,40.4192356880266,95.7304392209787,1,0
344,-897.630317300483,-494.497681585926,-19.3936014577655,11.8342417353849,444.999672242037,-991.14827152389,-3.46076359829948,-91.8741652754376,163.439895629883,147.855484008789,167.957824707031,220,167,3075.67280664971,7035.46704846956,37.1203353830837,90.866718043303,1,0
345,-813.359965936248,-538.057081432005,-149.707549276202,20.3669721399702,397.073350895271,-939.590302612788,-32.4127258600465,-103.973649010968,164.155471801758,148.001678466797,168.260299682617,220,167,3204.77820245223,6682.87244935521,32.8491271172879,90.4179742489918,1,0
346,-1316.97036804383,-776.604721862286,-307.370411982721,142.262611346293,363.966013038225,-861.442481842163,-69.3007895012569,-116.235264314683,164.906631469727,148.728057861328,168.615036010742,220,167,3465.92900618786,6894.52893712381,41.3853170459789,98.1281811870059,1,0
347,-1922.04426321031,-901.96280543761,-472.803092510557,289.162089309241,242.929735927516,-1012.47234972822,-104.500778809213,-122.17051956882,165.956008911133,149.855606079102,169.151336669922,220,167,3268.12794898311,6792.4548333082,39.8948958623337,96.3103488611394,1,0
348,-2713.65673744877,-1098.42501992811,-533.353455530957,240.035782516348,252.893652582263,-1031.97972238274,-128.084275537309,-144.932348297309,167.300857543945,151.723419189453,169.924682617188,220,167,3032.13576290236,7093.6764239272,39.2528233537097,93.1540343441985,1,0
349,-3225.59628341257,-1254.90219652055,-647.664762016603,234.796176401055,212.603556261025,-1013.83934300638,-146.097646204363,-187.848533029245,168.837829589844,153.875503540039,170.917327880859,220,167,3216.61405681453,6270.07816013755,37.6959467782085,92.5718644987272,1,0
350,-2532.95150264396,-891.659533767198,-464.633947447833,216.72529382881,246.912387194073,-874.070603312281,-118.325544406767,-134.083792956613,170.599838256836,156.398071289062,172.131988525391,220,167,3588.14078028024,7030.37393414997,45.0869994168397,96.5841956985374,1,0
351,843.591929018262,1063.99791505696,57.0037342784982,-684.852283189059,355.726787222242,-332.155612859147,26.7172812838977,-80.9302332320557,171.886169433594,158.343536376953,173.100372314453,220,167,0,7036.55235118784,-0.465487462985855,92.0201097004296,0,0
352,1787.86383041785,1302.77606526736,408.247231192491,-846.377278484867,515.178042635259,-423.248691242668,104.475612045263,-74.9319150470366,170.424179077148,158.097122192383,172.778198242188,220,167,0,6841.43892033649,-2.72264558200747,88.3600670496225,0,0
353,2162.80548822882,1185.21089286089,556.678739478939,-913.046036816725,497.162064892277,-421.007213025392,135.898287174627,-66.9279388048861,168.733932495117,156.376998901367,172.089157104492,220,167,0,7016.7595104485,-8.62143610690298,90.9541091799233,0,0
354,3134.30438261571,1616.45990229645,814.655482799735,-925.517276845999,614.056665604464,-247.959105877824,185.150860566376,-73.0485553771364,166.973587036133,154.055572509766,171.24967956543,220,167,0,7757.89950191149,-5.13024463035951,97.0251513248842,0,0
355,3839.17325491328,1651.37163526444,952.360617886887,-1021.98085869736,695.206706438666,-323.725772376872,197.564698034017,-90.258718221887,164.78401184082,150.702407836914,170.018890380859,220,167,0,8411.44012903432,-11.2610890563829,92.8212526864157,0,0
356,4064.94139703812,1667.53659849965,814.5900310501,-1009.84993945836,646.223990336051,-302.58822386374,183.988223398733,-104.618233585198,162.423385620117,146.837829589844,168.584930419922,220,167,0,7735.15765588191,-14.2567371928773,93.1373945449599,0,0
357,3309.4835831392,1407.50585299766,534.595113189584,-909.634439130095,592.943795651976,-486.480372592485,129.336119657655,-84.0323863810902,160.111251831055,143.469619750977,167.081100463867,220,167,0,8201.73921536593,-11.8329181787275,92.9003342414819,0,0
358,3060.05016870691,1056.06961685709,397.189272017026,-907.858335245231,534.562386964827,-751.730046862486,109.61605613033,-98.0272893446058,158.298904418945,141.277420043945,165.839218139648,220,167,0,7310.73603535978,-9.36417367141438,93.9772883244405,0,0
359,2974.01666129473,995.306813984882,367.989694701323,-909.784962357383,511.060252292896,-764.954527348571,90.1668425676245,-81.5654227989978,156.769088745117,139.57112121582,164.703628540039,220,167,0,7586.55461027185,-5.69114232697763,94.0095197014985,0,0
360,2792.90285835775,959.488395274626,360.119255471253,-840.644715835479,576.86823863427,-723.7701676516,96.1168113987845,-71.8836767003698,155.339416503906,138.039855957031,163.59684753418,220,167,0,7834.28984626251,-7.48185020085952,83.0340374286536,0,0
361,1242.13404299339,-641.926762792495,142.927905694836,-111.25102368096,584.199957139529,-1373.32365343234,44.7901851064336,-123.755065552558,154.026077270508,136.444458007812,162.541732788086,220,167,3825.6831245273,8196.08633053543,38.0644406838699,93.3309684232827,1,0
362,331.346639923448,-641.013229377372,-9.12738938482765,6.45120238469054,462.526519503269,-1250.61475700175,-12.2093008297837,-98.3624779202673,154.854064941406,135.798248291016,162.127548217773,220,167,3655.44479255024,7394.11398297784,39.8388664299484,92.8552079925694,1,0
363,26.220152123917,-466.191813212731,-86.059286700966,-35.0420543189254,471.347357826798,-1192.2657467296,-18.3518499054095,-106.778123762761,155.691879272461,136.010162353516,162.013626098633,220,167,3647.65183644668,7303.70798487022,32.6233028711495,88.633392478048,1,0
364,453.696127337656,-165.944787033482,-50.1127917736742,-87.3834635128961,523.800805372413,-958.544505867232,9.05768467512232,-121.28855583604,156.402557373047,136.32048034668,162.004699707031,220,167,3474.0126481754,7690.98403318427,36.1209360736153,95.7411555555244,1,0
365,1084.11316486341,742.691807878203,324.461057898618,-390.436624354206,587.927166748217,-738.812752161948,81.7939533364278,-112.628073696201,156.52116394043,136.380554199219,161.859588623047,220,167,3514.36870857368,8391.66646954108,35.5577002249251,94.2917083484684,1,0
366,1853.02823061763,1006.07118722637,616.654801179684,-542.322332056504,746.72659924168,-686.294319194004,158.341935886931,-105.060562763415,155.582641601562,135.075805664062,161.422836303711,220,167,3447.54582145834,7864.2917711744,41.3432630412751,94.759266236551,1,0
367,1548.1278244047,767.083123620872,466.964981954268,-441.399311446193,655.628365213952,-748.994648775101,116.691893588337,-102.465436403786,154.182876586914,132.464050292969,160.73161315918,220,167,3810.06504787962,7821.12299792871,37.929142668371,90.6915530330719,1,0
368,817.522756466978,-22.4744039675497,59.0762255009581,-155.416205769705,619.276720766201,-1018.31929882725,39.5826289939096,-110.397274473076,153.189804077148,130.594314575195,160.122329711914,220,167,3541.07700141316,7915.93966371067,39.6217702801523,94.1299608898833,1,0
369,-133.695324343142,-397.489153996412,-187.569670219138,-123.058800880671,466.161402294495,-1141.47799673566,-38.5143777750745,-106.366317639331,153.320129394531,130.214141845703,159.817153930664,220,167,3468.73489292146,7911.45127378718,44.2862640069636,93.5994219002518,1,0
370,-533.066116317489,-612.761414349876,-242.927180379278,-8.89000131865076,452.462554738401,-997.258455363325,-42.9092586059746,-123.203162240556,153.971710205078,130.937057495117,159.811004638672,220,167,3412.52456398536,8122.4451684285,37.5061132827443,90.3433645169666,1,0
371,-464.579652256318,-512.192139946656,-272.270959468935,-47.5268548227093,438.091909108191,-934.185332346279,-70.0036956928538,-124.89250666402,154.751113891602,131.86100769043,159.948593139648,220,167,3437.87994650478,8355.05822930414,37.9881533597639,92.5287275698678,1,0
372,-988.537955183529,-574.143648415912,-296.88562462297,56.8086561351595,498.149317817625,-954.798834746321,-86.6094371441602,-97.8228964226458,155.358062744141,132.975372314453,160.104431152344,220,167,3734.66218926039,7423.64904386539,39.0989650604442,90.7511210064817,1,0
373,-1293.91056358033,-577.337801105657,-326.491616502526,115.347138799484,381.122833221998,-944.603884141375,-67.0825447755621,-126.450901251159,156.162582397461,134.272155761719,160.463043212891,220,167,3229.52124456153,7655.62395696972,39.5776619973205,92.8551634565963,1,0
374,-593.26329325286,173.68394141354,-165.101476711188,-203.290118559217,485.81158034026,-720.430575740609,-31.7051836653365,-115.31140104285,157.02262878418,135.544418334961,160.924453735352,220,167,3908.43369382712,7454.11145933395,39.4405959375762,99.9026556566329,1,0
375,2267.46522720391,1275.55106210143,191.884374192496,-884.117912114851,520.751154835654,-431.715378643239,55.9803695066876,-103.763944249371,156.831283569336,136.124160766602,161.126083374023,220,167,0,7716.36040296708,-13.5738655352041,94.563202732975,0,0
376,2203.77939665099,1182.226692887,286.906175623961,-949.370129839459,500.312819387226,-692.467267390986,65.9197141690645,-81.1796695490423,154.997253417969,135.316772460938,160.20817565918,220,167,0,7802.06479372552,-14.4362173400984,94.7980187345808,0,0
377,2516.86316934577,1340.71869283486,465.993001322508,-1017.80285227779,592.835210870316,-497.645421365528,108.102780101336,-87.0677248169058,153.34814453125,134.289916992188,159.360305786133,220,167,0,8107.2149952401,-14.3148534316038,92.7354224734177,0,0
378,3670.737074034,1607.10027015919,707.094219491408,-1056.5054374977,659.201905682311,-499.214015973095,162.776004639025,-94.006394275443,151.540679931641,132.329925537109,158.353927612305,220,167,0,8283.35380653887,-24.3022387655936,96.3992644863929,0,0
379,3995.50444537463,1630.46193672118,877.439540544822,-1058.824671112,712.630564970047,-534.063822828236,190.08348091542,-108.712687994688,149.31721496582,129.356857299805,156.99560546875,220,167,0,8368.9912785226,-19.3713852632622,90.2510681153724,0,0
380,-113.120180797292,848.789344763456,565.226894630106,-1002.08943318161,618.039075864836,-1152.91725129539,138.529263064836,-136.601790458388,147.597549438477,126.298294067383,156.840759277344,220,167,0,13311.3841039166,-19.1558257400617,128.379176932529,0,1
381,-632.641307553997,457.602608653822,272.032479823559,-920.54435651268,617.568857911745,-1390.29433390171,73.4987102922873,-112.021360887809,146.294372558594,124.049186706543,156.879348754883,220,167,0,13227.8688876977,-13.3528375869626,129.381553719857,0,1
382,-1389.5317206617,-479.613199249361,-43.3823867942038,-738.697576416707,497.732961729593,-1982.66706587155,5.90749086574275,-92.6195688502176,145.60807800293,123.008750915527,157.149719238281,220,167,0,12604.4676843557,-5.93595831508296,127.432234347639,0,1
383,-1888.93031134201,-676.235718893198,-201.226984681352,-672.911985205757,466.641801646316,-2101.67380186979,-52.2100365848674,-102.837316553828,146.197174072266,123.12996673584,157.644149780273,220,167,0,12552.0691429771,-10.4196011728517,132.962713687294,0,1
384,-2280.21489845292,-767.807815254838,-258.693509589274,-646.671808975017,443.691908930463,-2203.30858500904,-48.192839205388,-101.956192500306,147.174896240234,123.927597045898,158.322067260742,220,167,0,13523.3930384493,-5.34927360727598,131.032573112489,0,1
385,-4367.6056391634,-1991.8116766727,-521.59799127126,292.52269809305,471.513230346483,-2040.39119500597,-126.483838330977,-209.644881490393,148.422698974609,124.983360290527,159.175582885742,220,167,3480.35516118544,12594.1373236196,40.179977075898,138.075228517005,1,1
386,-243.254700353366,-1161.26242527595,-426.344102294296,179.425907690075,419.444052918251,-1439.85931445616,-105.024952543345,-104.009911421874,151.115814208984,127.221733093262,160.691864013672,220,167,3557.71195070109,8162.20992223285,40.4002581162083,100.440970128066,1,0
387,-828.899060800851,-1077.69564483197,-467.021131846676,222.088862605278,376.043870143596,-1272.75229605467,-105.633104048772,-99.4542660243936,152.697708129883,128.912811279297,160.820266723633,220,167,3341.26813590967,8026.2254268245,39.3493484998808,98.732186179532,1,0
388,-1229.28189177133,-1017.26322527219,-583.840927959014,272.292468167061,270.5009792828,-1282.64750394227,-139.478717627658,-110.728041354682,154.224548339844,130.826446533203,161.13200378418,220,167,3432.21197917226,7486.15301301669,40.5932130341691,91.2780714543436,1,0
389,-1254.34644533359,-834.969233632215,-387.442935563545,88.5185263874056,403.470211257762,-1144.43940653125,-85.2816837603989,-83.5312359281453,155.703979492188,133.05158996582,161.604736328125,220,167,3214.4612514695,7400.2491623776,35.4985522520087,95.5026391159935,1,0
390,-442.289577010932,-131.816942323409,-50.5710306400941,-120.272143061374,539.260177593226,-1035.14200759665,-9.76925533695651,-75.1794900494404,156.740692138672,134.615158081055,162.006851196289,220,167,3759.80286204185,7781.50897202673,40.9465557879971,96.9795130660087,1,0
391,-911.7695469791,-491.027586638656,-201.630348211802,-0.667477142109044,454.681444781956,-1126.71202686388,-41.2921683181139,-97.2064697303678,156.882278442383,134.75325012207,162.222885131836,220,167,3736.04417865356,7473.33862306171,43.8293816064474,90.5945492102398,1,0
392,-1410.68576728168,-821.033331954798,-393.074870460126,158.553060010565,362.827393714245,-1083.17471465395,-92.9674919023172,-90.9288426241625,157.590698242188,135.560577392578,162.556716918945,220,167,3529.18781312605,7951.12505637847,42.4265081639437,96.1790656941432,1,0
393,-1364.41581516757,-728.52718206009,-406.89086301708,148.476685331958,390.840974738796,-938.047140484344,-90.0470432289549,-109.555143601166,158.748947143555,137.107467651367,163.118301391602,220,167,3415.21955137189,7496.23791813588,39.7045069804268,93.6447007484526,1,0
394,-1626.16010405757,-828.493729903433,-452.811878947764,204.573879719685,333.375907602551,-940.552711674099,-82.3283261745415,-120.704084385604,159.844833374023,138.777297973633,163.685043334961,220,167,3324.94036996963,7196.91264169947,42.5317481582532,97.9171470287791,1,0
395,-1631.84579237657,-688.998234067385,-460.172839033509,246.473976205704,336.30130148788,-759.434135723582,-103.043326717331,-127.623154347062,161.017822265625,140.545471191406,164.329025268555,220,167,3382.86622987647,7012.44261749263,40.2644710433365,100.653596055455,1,0
396,-1950.34218434815,-661.002240090589,-410.597968897968,163.647385742043,363.815444855137,-836.069213084893,-102.29042895515,-114.258033944959,162.012634277344,142.356674194336,164.930328369141,220,167,3198.4571949424,7280.59194059207,46.7398455943647,92.2362612124432,1,0
397,-1617.76255684044,-615.738820002369,-361.472229090889,175.844958114911,392.256581082438,-837.1219743292,-85.7558214948847,-130.42429948355,163.025650024414,144.06884765625,165.61897277832,220,167,3229.1887694548,7713.69101195157,41.1473172331147,90.5776702734543,1,0
398,-1324.04019461945,-254.669111396482,-226.96695234243,5.46650123425149,367.291932956214,-731.24102515147,-58.0172848655228,-110.461153715157,163.895111083984,145.498443603516,166.285995483398,220,167,3576.70857183555,8089.33931698689,43.5210087805468,93.0371271544473,1,0
399,1504.68725954036,1096.11868180077,22.3625045005579,-800.000198646801,434.158402291555,-398.727234173622,10.5989327410642,-86.3670921782175,164.18083190918,146.396774291992,166.759552001953,220,167,0,6866.60795595752,-4.61290733726902,94.5818996639408,0,0
400,1951.4278177497,1201.08292824315,327.839835055363,-875.895721880154,530.496662350144,-451.606051502898,85.4213945894612,-80.9966688276789,162.589828491211,146.195648193359,166.17138671875,220,167,0,8090.38432176386,-5.340977735273,94.3615028571404,0,0
401,2961.47270611211,1529.65088236179,619.529771681262,-1016.29844750479,583.64428136718,-393.910225514731,141.560577316795,-63.7885686489274,160.883728027344,144.826171875,165.405288696289,220,167,0,7764.94473673851,-9.72794000126538,98.294797153367,0,0
402,3901.50014517268,1682.82426201198,881.546837984877,-1036.50657491515,697.262909227961,-386.100683752214,187.304827502348,-108.684199387897,158.812850952148,142.214080810547,164.307434082031,220,167,0,8518.19545240414,-17.9480365773562,96.8813612029887,0,0
403,3981.72591194268,1663.87860793155,902.688897564788,-1039.4654543647,737.854117304163,-404.19848367718,199.579656885964,-102.035064037921,156.353088378906,138.639297485352,162.849655151367,220,167,0,8212.0365238574,-16.2209134373951,96.9906063157631,0,0
404,3483.02448567926,1357.35988623974,631.376370827848,-972.967336221791,632.835014253879,-515.382297683764,154.250959307423,-108.833862265773,153.970596313477,135.007690429688,161.35871887207,220,167,0,8226.18916354003,-16.8015012678246,90.6699786663872,0,0
405,2734.74372324219,1026.30049025034,334.141369814331,-909.070879706571,569.899480504617,-760.336659110912,84.7899431525275,-68.9210770531465,152.010940551758,132.499145507812,160.026870727539,220,167,0,7468.52295552943,-15.4618482043073,92.6663244102609,0,0
406,1763.3081286251,385.105541484422,-30.1489983246443,-682.264531066677,472.638134869132,-1105.98874111759,-4.00013705542413,-82.023969135723,150.552856445312,131.244522094727,158.967849731445,220,167,0,8393.62401480574,-5.84369328313129,89.7114668504765,0,0
407,1040.96501604553,-282.540335214976,-234.768329750835,-611.209050326636,432.490749176608,-1479.34712117022,-44.0591442561975,-67.7956313803932,150.02409362793,131.324768066406,158.277359008789,220,167,0,7912.95131644216,-4.30180612513701,89.9639388666655,0,0
408,471.22632129827,-388.326967847738,-160.820124906894,-524.637047641829,404.484556062424,-1350.70443499438,-45.8822562818554,-51.1849428576064,150.428787231445,132.15869140625,157.895584106445,220,167,0,7828.77634808483,-3.51606299846688,91.6129903911555,0,0
409,-1233.1859710776,-1010.46790299325,-271.463805210539,226.40580146228,373.755708852987,-1275.46332954419,-46.9725970914963,-114.238894777526,150.892639160156,133.115814208984,157.732727050781,220,167,3589.69699836745,7726.24260768236,40.489565167062,95.4854179079771,1,0
410,-360.54970997183,-526.645730175261,-35.9470762856509,42.7649919696058,479.071367132272,-1200.9854109087,-10.5153122709112,-112.276329822424,152.309020996094,134.203872680664,158.201721191406,220,167,3762.34167585127,7632.61412519153,39.6981810686552,84.5639275891983,1,0
411,428.582035636557,282.579892040789,252.045098053412,-184.965300927429,553.512978881245,-796.562104198228,62.0915403160065,-152.557987171967,153.011276245117,134.394409179688,158.358322143555,220,167,3517.20708540082,8501.90061031317,34.3866454466414,90.6190086415656,1,0
412,1232.24543657535,566.108956420683,272.678531115143,-310.638478103349,635.785496060544,-709.35232363694,67.8089688502431,-140.993250017285,152.606140136719,133.405914306641,158.179290771484,220,167,3712.28416124812,7794.13332223121,36.4881350862674,95.0780068081567,1,0
413,1730.32757288611,854.655944904523,493.621524561132,-441.227608123575,665.528330834513,-633.078462494357,125.805891420079,-135.275948342406,151.844253540039,132.277114868164,157.751831054688,220,167,3853.98776770677,8184.93499415226,40.547430924561,92.8294369595212,1,0
414,1953.17781357075,1031.84930350109,687.891150649089,-518.861715841398,739.858213815465,-643.255622737049,171.163774273583,-107.655011725323,150.602996826172,130.150360107422,157.087921142578,220,167,4285.19121165976,8516.24781443103,38.1310920582409,95.5865597271004,1,0
415,1564.88924001019,628.423127775455,451.589592901246,-438.372184402162,681.44732328726,-876.577207012756,119.887218394885,-106.832718825676,149.17529296875,127.348731994629,156.34521484375,220,167,4174.79117118956,8333.78284990464,37.8836507190253,96.2130595095585,1,0
416,-3104.13475517693,-969.897968658624,2.94663671631528,-154.823999108964,541.118196204038,-1807.13284605047,9.79138095237662,-145.921974616988,149.39501953125,125.76383972168,156.960494995117,220,167,3880.10025854084,13113.4824885895,43.0955610021604,134.023604397764,1,1
417,-3518.82616750438,-1231.13040811236,-279.303692743834,-124.509516080372,571.598201111828,-1746.18879215428,-61.3885751869955,-174.286554348894,150.787933349609,125.678062438965,158.122192382812,220,167,3571.74385276073,13927.8730498571,38.2448275033187,133.31701603837,1,1
418,-870.74697405738,-820.48127938697,-413.906630981664,165.472681741886,442.394453084009,-1112.66548701833,-86.2231466086791,-113.637387622838,151.499404907227,126.291625976562,158.112487792969,220,167,3620.66848101425,7906.6558137793,40.0534103433288,91.8218477772764,1,0
419,-2028.02605498744,-1183.60259628537,-674.095606481601,284.85445355299,314.616335823962,-1079.13972484716,-156.592420710923,-117.199725764063,152.706787109375,127.874855041504,158.434265136719,220,167,3741.73766549841,7804.63526262207,45.8103959230333,93.7359837634022,1,0
420,-2385.40822432223,-1242.76380994825,-697.547652968702,273.742625303331,280.301133447659,-1083.85305705791,-159.831697281931,-123.176389445012,154.326919555664,130.563201904297,159.155944824219,220,167,3436.47883061288,7648.13416216877,40.6289561007073,95.8206021310115,1,0
421,-2716.744596576,-1196.21690039334,-635.131152963143,264.048340864616,343.920402482109,-1074.5034123032,-139.128412341727,-129.882080877153,156.003036499023,133.304550170898,160.054306030273,220,167,3458.43552492027,7525.14438745916,41.2160243820793,91.5225156895374,1,0
422,-2571.39834506593,-1031.35672411647,-614.774195331933,267.522451729626,304.853317109439,-1050.08843124547,-144.010286505055,-127.39140858676,157.655502319336,135.90901184082,161.035659790039,220,167,3219.8395616759,7136.64328631362,43.4977617137645,91.8879763547538,1,0
423,333.947378888455,849.898080847307,-266.126247220337,-644.916122295208,404.090056848494,-435.113526328566,-63.6314997949825,-86.9346977919853,159.152481079102,138.453018188477,161.983352661133,220,167,0,8256.18594459689,-5.01313798773679,95.5511467723318,0,0
424,1261.9439284649,948.700257108065,47.9861513946008,-763.03655586982,461.80106564743,-546.722368661062,24.6390234570392,-77.5037190648644,157.952651977539,139.538330078125,161.836990356445,220,167,0,7356.37497183912,-7.88600886904277,100.433768483234,0,0
425,2173.66267982519,1168.08205595672,420.165642676849,-949.997566660055,581.807505069548,-537.131939598939,105.63156134788,-68.7094806326864,156.586715698242,139.260131835938,161.363021850586,220,167,0,7931.05328253826,-7.77181031121645,94.457293045378,0,0
426,3506.77947678381,1589.3325881216,759.634404335899,-1032.23204729455,676.138909529844,-441.963666973571,167.592493428918,-98.2445429881008,154.944854736328,137.499038696289,160.589950561523,220,167,0,8626.56621521109,-20.8062156912845,97.5487750435098,0,0
427,3435.38221005223,1602.82876410156,800.612053930193,-1059.61821078164,715.469732500478,-426.640707453664,180.169349239564,-105.099091007483,152.672241210938,134.347854614258,159.28303527832,220,167,0,8458.42281457996,-19.4166985433748,96.6087565621768,0,0
428,2762.38412866756,1168.19536301748,437.888194019821,-880.941352114121,575.446973049249,-619.685716903806,103.096691385133,-95.7552073030167,150.465362548828,131.132583618164,157.927062988281,220,167,0,8140.04376541604,-12.3223278930245,91.9606589887696,0,0
429,-2074.42343288689,-41.4083226230552,31.6060401452704,-767.161879472069,494.136615511771,-1624.03214767702,9.92915636518394,-114.002872912456,148.905532836914,129.347961425781,156.982559204102,220,167,0,13707.1484970004,-10.2622715039926,132.298520130713,0,1
430,-2516.18783042177,-774.352701547871,-209.96445401685,-573.927459189116,406.813987319117,-1966.75483877305,-55.5083047060385,-127.329429094057,149.075531005859,129.261138916016,157.757675170898,220,167,0,13627.5598493985,-9.03338663503711,130.24914637923,0,1
431,-3419.22498380709,-1232.6229027334,-434.309686391836,-511.710424152323,404.313227044535,-2236.68683085639,-88.8779432750412,-138.82814784704,150.164855957031,130.011596679688,158.736450195312,220,167,0,13559.4763015554,0.479196179141483,131.673151355243,0,1
432,-542.231661442056,-762.56632689845,-483.948135575711,-349.477577782479,303.111743165852,-1516.20592336109,-106.90806718816,-35.1913834768981,151.299087524414,131.468643188477,159.212265014648,220,167,0,8034.77402421617,-0.128054829173006,94.7603338663266,0,0
433,-2935.16712058482,-1537.48775563823,-678.362657828002,388.719595628447,282.262836575184,-1432.0543061038,-161.522498270654,-149.00779150925,152.433441162109,133.535278320312,159.425735473633,220,167,3047.82383908031,8409.24170511913,38.7221261403519,94.0310590596322,1,0
434,-2365.34333134087,-1418.37034076972,-539.77294524134,325.358815024865,301.681063311034,-1239.79659734879,-124.227610119461,-132.792221122585,154.703186035156,136.360885620117,160.532699584961,220,167,3169.02185408033,8505.30419390149,44.2599210870083,94.9032367427507,1,0
435,-1899.3003552549,-1059.9942168244,-430.121428479149,287.41123554335,311.020154699271,-1069.2190221105,-90.4810255690751,-121.745529042275,156.596282958984,138.709762573242,161.479080200195,220,167,3306.81958891631,7714.11323515652,41.7386523618685,95.4596117097224,1,0
436,-1059.15351087391,-553.035814499731,-229.32825649896,105.210024549706,453.570185184331,-978.283458381077,-56.7946193087534,-122.140696296297,158.054229736328,140.370315551758,162.207122802734,220,167,3303.98646326371,7926.14866029808,33.4510763275073,97.7284984794116,1,0
437,-198.270817141614,489.067388129168,142.689891806843,-198.442124487105,480.231646108563,-700.549647919056,22.5268942955413,-101.636146300148,158.779800415039,141.283660888672,162.610336303711,220,167,3764.09720470331,8473.37303744645,39.9943019617648,101.229220600033,1,0
438,839.830098247315,826.81488805416,551.551112371011,-367.042789610475,660.739768138467,-633.23148441644,125.953719765997,-96.4165262614625,158.182067871094,140.767288208008,162.723175048828,220,167,3557.76314290854,7011.03069093133,38.7273897561841,91.8028666489818,1,0
439,293.996358529498,385.81068409439,278.616372858589,-242.252811377142,581.076501610738,-719.81137050447,81.27263812598,-97.5090008438109,157.077209472656,138.645645141602,162.434646606445,220,167,3854.7790758739,7839.86996086877,44.4255178830353,92.1991923483091,1,0
440,-327.049627794894,-460.58011835472,-37.1403749455059,-111.659333496586,502.201420597912,-1080.49465427652,3.93086716456732,-99.2567072363434,156.545822143555,137.416656494141,162.28010559082,220,167,3613.06149262754,7961.41573324993,40.151503879732,89.2281264759845,1,0
441,-1255.26467637562,-741.579354190352,-312.98935805459,89.4247643441576,411.438141912196,-1076.52202481202,-76.038332588459,-93.7529963850568,157.163803100586,137.562438964844,162.408355712891,220,167,3550.03492323586,7529.62775783264,40.8341438412072,97.52411344467,1,0
442,-1614.00296392674,-875.158174272869,-453.221130797056,179.962819460808,390.439696362748,-1037.75111626524,-95.6782135897401,-100.153876995544,158.233047485352,138.776153564453,162.834182739258,220,167,3584.73850039672,7802.66666311413,36.9137947058175,94.0886893586126,1,0
443,-2001.00524425008,-892.852090156846,-470.790340055792,290.707499263225,313.390918930734,-982.653624434636,-106.557765532205,-121.990916056869,159.518157958984,140.392440795898,163.444793701172,220,167,3505.89725844297,6943.45901762295,40.3672168844726,85.8039315586488,1,0
444,-1629.54329283138,-658.495954183752,-312.879079022657,163.930757255529,405.314225612274,-865.699720912254,-84.8296340911938,-110.19799290415,160.842193603516,142.332962036133,164.154296875,220,167,3403.45268586455,7153.24704332376,40.7261918893123,98.4142338072904,1,0
445,-1489.7217829992,-387.165885125228,-209.961083780737,104.964450569546,374.760483900441,-829.402294451367,-66.4621875522781,-109.857516232896,161.832946777344,143.740921020508,164.777816772461,220,167,3725.22477916838,7603.15512952481,41.635072269804,96.1132953814554,1,0
